Date,Property ID,Property,Ad Space ID,Ad Space Name,Placement ID,Placement Name,Delivery Method,Display Format,Requests,Filled Requests,Fill Rate,Impressions,Impression Rate,2-second Continuous Video Views,2-second Continuous Video View Rate,10-second Video Views,10-second Video View Rate,Clicks,CTR,Average CPM,Revenue
2019-09-14,"=""154850758460936""","=""my.mail.ru""","=""1538370962906441""",News.mail.ru,"=""1538371399573064""",News.mail.ru_pre-roll,standard,instream_video,10002,1209,0.12087582483503,824,0.68155500413565,824,1,456,0.55339805825243,28,0.033980582524272,4.4211079004854,3.64299291
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1275054429266085""",www.ivi.ru,"=""1275054502599411""",Position1,standard,instream_video,137529,20000,0.14542387423743,12688,0.6344,12688,1,11151,0.87886191677175,33,0.002600882723834,5.0860073163619,64.53126083
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1303846586386869""",Ivi_PreRoll_CIS_4,"=""1303846696386858""",Position4_CIS,standard,instream_video,25230,9259,0.36698374950456,6857,0.74057673614861,6857,1,6181,0.90141461280443,22,0.003208400175004,1.5188520912936,10.41476879
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1543120109126181""",ivi-pre-roll-mobile,standard,instream_video,143009,18178,0.12711088113336,11284,0.62075035757509,11284,1,9623,0.85280042538107,52,0.004608294930876,5.0874300487416,57.40656067
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787758234662366""",Position2,standard,instream_video,144067,24233,0.16820645949454,15246,0.6291420789832,15246,1,13630,0.89400498491408,54,0.003541912632822,5.1019795388954,77.78478005
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787761314662058""",Position3,standard,instream_video,80006,15581,0.19474789390796,10638,0.68275463705796,10638,1,9675,0.90947546531303,37,0.003478097386727,5.1135771225794,54.39823343
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787762887995234""",Position4,standard,instream_video,40803,8772,0.2149841923388,6026,0.68695850433197,6026,1,5508,0.91403916362429,28,0.004646531695984,5.1105178609359,30.79598063
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981452975292890""",Position1_CIS,standard,instream_video,103997,23532,0.22627575795456,13615,0.57857385687574,13615,1,11213,0.82357693720162,51,0.00374586852736,1.5331890451708,20.87436885
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453431959511""",Position2_CIS,standard,instream_video,65227,17884,0.2741809373419,11959,0.6686982777902,11959,1,10582,0.88485659336065,52,0.004348189647964,1.5376005426875,18.38816489
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453901959464""",Position3_CIS,standard,instream_video,40741,12940,0.31761616062443,9230,0.71329211746522,9230,1,8297,0.89891657638137,33,0.003575297941495,1.5304833726977,14.12636153
2019-09-14,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1982980468473474""",Ivi_PreRoll_CIS_mobile,standard,instream_video,52898,10718,0.2026163560059,5554,0.51819369285314,5554,1,4614,0.830752610731,31,0.005581562837595,1.4152711577242,7.86041601
2019-09-14,"=""208370176393429""","=""lenta.ru""","=""165348097296579""",Lena_pre-roll,"=""165348140629908""",Pre-roll,standard,instream_video,201380,44837,0.22264872380574,30756,0.68595133483507,30756,1,15690,0.51014436207569,195,0.006340226297308,2.8770340781636,88.486060108
2019-09-14,"=""428247697648146""","=""debilizator.tv""","=""174282666620331""",First Desktop Web Ad Space,"=""174282866620311""",Debilizator.tv_31.05.18,standard,instream_video,9357,3336,0.35652452709202,2701,0.80965227817746,2701,1,1643,0.60829322473158,13,0.004813032210293,6.6385559074417,17.930739506
2019-09-14,"=""676348746046261""","=""vokrug.tv""","=""183425215856701""",First Desktop Web Ad Space,"=""183425229190033""",First Desktop Web In-stream Video Placement,standard,instream_video,3762,1072,0.2849548112706,913,0.85167910447761,913,1,534,0.58488499452355,21,0.023001095290252,2.4427807437021,2.230258819
2019-09-14,"=""789285774603144""","=""gazeta.ru""","=""1956898614526961""",Gazeta.ru_instream,"=""1956898687860287""",Gazeta_instream_new,standard,instream_video,131598,35674,0.27108314716029,13372,0.37483881818691,13372,1,5771,0.43157343703261,282,0.021088842357164,1.0638546402931,14.22586425
2019-09-14,"=""860498464121379""","=""rambler.ru""","=""847805922039838""",Rambler.ru_instream,"=""936889249798171""",Rambler.ru,standard,instream_video,427847,114150,0.26680098259425,53317,0.46707840560666,53317,1,22244,0.41720276834781,833,0.015623534707504,1.597200959919,85.15796358
2019-09-14,"=""1824311337861930""","=""tnt-online.ru""","=""2334257023467438""",Tnt-online.ru_instream,"=""2334257326800741""",tnt-online.ru_instream,standard,instream_video,71126,24673,0.3468914321064,21541,0.87305961982734,21541,1,16876,0.78343623787197,93,0.00431734831252,6.4285784611207,138.478008631
2019-09-14,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""1448860211876138""",Rutube.ru,standard,instream_video,1177386,388165,0.32968372309506,207423,0.53436811665142,207423,1,158316,0.76325190552639,896,0.004319675252985,4.8752162337542,1011.231976854
2019-09-14,"=""2029886443925692""","=""rutube.ru""","=""2013158515446302""",Rutube_iOS_app,"=""2013159032112917""",Rutube iOS_app,standard,instream_video,8055,4550,0.56486654252017,4059,0.89208791208791,4059,1,3190,0.78590785907859,50,0.012318305001232,6.254316526238,25.38627078
2019-09-13,"=""130940864343573""","=""showjet.ru""","=""784350111766188""",Showjet,"=""784350188432847""",Showjet,standard,instream_video,129124,24943,0.1931709054862,15432,0.61869061460129,15432,1,11188,0.72498703991706,31,0.002008812856402,4.9612576049767,76.56212736
2019-09-13,"=""151381672148111""","=""gamak.tv""","=""500564580322325""",Gamak.tv,"=""500564633655653""",Gamak.tv,standard,instream_video,7181,2980,0.41498398551734,2598,0.87181208053691,2598,1,1629,0.6270207852194,10,0.003849114703618,7.1927275842956,18.686706264
2019-09-13,"=""154850758460936""","=""my.mail.ru""","=""1481911218552416""",news.mail.ru,"=""1481911508552387""",Mail.ru_pre-rolls,standard,instream_video,38679,15537,0.40169083999069,6787,0.43682821651541,6787,1,2935,0.43244437895978,76,0.011197878296744,3.8219855712391,25.939816072
2019-09-13,"=""154850758460936""","=""my.mail.ru""","=""1538370962906441""",News.mail.ru,"=""1538371399573064""",News.mail.ru_pre-roll,standard,instream_video,20661,5356,0.25923237016601,3522,0.65758028379388,3522,1,1988,0.56445201590006,99,0.028109028960818,4.104936645088,14.457586864
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1275054429266085""",www.ivi.ru,"=""1275054502599411""",Position1,standard,instream_video,97955,17617,0.17984788933694,10545,0.59856956348981,10545,1,9333,0.8850640113798,47,0.004457088667615,5.3182458949265,56.080902962
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1303846586386869""",Ivi_PreRoll_CIS_4,"=""1303846696386858""",Position4_CIS,standard,instream_video,22805,9503,0.41670686253015,6874,0.72335052088814,6874,1,6097,0.88696537678208,35,0.005091649694501,1.5059955305499,10.352213277
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1543120109126181""",ivi-pre-roll-mobile,standard,instream_video,104720,15988,0.15267379679144,10203,0.63816612459345,10203,1,8839,0.8663138292659,81,0.007938841517201,5.3111630892875,54.189797
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787758234662366""",Position2,standard,instream_video,103147,21627,0.20967163368784,13368,0.61811624358441,13368,1,12079,0.90357570317175,62,0.004637941352484,5.330251114602,71.2547969
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787761314662058""",Position3,standard,instream_video,63365,14960,0.23609248007575,9819,0.65635026737968,9819,1,8942,0.91068336897851,43,0.004379264690905,5.3397825501579,52.43132486
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787762887995234""",Position4,standard,instream_video,36047,9321,0.25857907731573,6161,0.66098058148267,6161,1,5622,0.9125142022399,19,0.003083914948872,5.3512908164259,32.96930272
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981452975292890""",Position1_CIS,standard,instream_video,81517,21623,0.26525755363912,12371,0.57212227720483,12371,1,10217,0.82588311373373,42,0.003395036779565,1.5330796532212,18.96572839
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453431959511""",Position2_CIS,standard,instream_video,53712,17149,0.31927688412273,11069,0.64546037669835,11069,1,9826,0.88770439967477,28,0.002529587135243,1.5244264784533,16.87387669
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453901959464""",Position3_CIS,standard,instream_video,36234,13022,0.35938621184523,8971,0.68891107356781,8971,1,8032,0.89532939471631,31,0.003455579088173,1.5092257607848,13.5392643
2019-09-13,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1982980468473474""",Ivi_PreRoll_CIS_mobile,standard,instream_video,40122,8671,0.21611584666766,4611,0.53177257525084,4611,1,3865,0.8382129689872,15,0.003253090435914,1.47246153329,6.78952013
2019-09-13,"=""208370176393429""","=""lenta.ru""","=""165348097296579""",Lena_pre-roll,"=""165348140629908""",Pre-roll,standard,instream_video,280114,60807,0.21707947478527,41861,0.68842403012811,41861,1,20574,0.49148371993025,187,0.004467165141779,2.853561198323,119.452925323
2019-09-13,"=""428247697648146""","=""debilizator.tv""","=""174282666620331""",First Desktop Web Ad Space,"=""174282866620311""",Debilizator.tv_31.05.18,standard,instream_video,9832,3580,0.36411716842962,2846,0.79497206703911,2846,1,1751,0.61524947294448,23,0.008081517919888,6.5944722740689,18.767868092
2019-09-13,"=""676348746046261""","=""vokrug.tv""","=""183425215856701""",First Desktop Web Ad Space,"=""183425229190033""",First Desktop Web In-stream Video Placement,standard,instream_video,3046,875,0.28726198292843,784,0.896,784,1,455,0.58035714285714,9,0.011479591836735,2.6571926772959,2.083239059
2019-09-13,"=""789285774603144""","=""gazeta.ru""","=""1956898614526961""",Gazeta.ru_instream,"=""1956898687860287""",Gazeta_instream_new,standard,instream_video,221750,60205,0.27149943630214,20753,0.34470558923677,20753,1,8116,0.39107598901364,415,0.019997108851732,1.104777504939,22.92744756
2019-09-13,"=""860498464121379""","=""rambler.ru""","=""847805922039838""",Rambler.ru_instream,"=""936889249798171""",Rambler.ru,standard,instream_video,536576,150189,0.27990256739027,64042,0.42640939083422,64042,1,25677,0.40094000811967,948,0.014802785671903,1.6546957145311,105.97002295
2019-09-13,"=""1824311337861930""","=""tnt-online.ru""","=""2334257023467438""",Tnt-online.ru_instream,"=""2334257326800741""",tnt-online.ru_instream,standard,instream_video,57531,20361,0.35391354226417,17800,0.87422032316684,17800,1,14120,0.79325842696629,72,0.004044943820225,6.262701411236,111.47608512
2019-09-13,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""1448860211876138""",Rutube.ru,standard,instream_video,1125182,391428,0.34787972079184,184462,0.47125397263354,184462,1,141319,0.76611443007232,749,0.004060456896271,4.4445577465006,819.852011035
2019-09-13,"=""2029886443925692""","=""rutube.ru""","=""2013158515446302""",Rutube_iOS_app,"=""2013159032112917""",Rutube iOS_app,standard,instream_video,7738,4560,0.58929956060998,4046,0.88728070175439,4046,1,3087,0.76297577854671,41,0.010133465150766,5.9845631161641,24.213542368
2019-09-12,"=""130940864343573""","=""showjet.ru""","=""784350111766188""",Showjet,"=""784350188432847""",Showjet,standard,instream_video,93996,14975,0.15931529001234,8369,0.55886477462437,8369,1,5825,0.69602102999164,34,0.004062612020552,4.668527601864,39.0709075
2019-09-12,"=""151381672148111""","=""gamak.tv""","=""500564580322325""",Gamak.tv,"=""500564633655653""",Gamak.tv,standard,instream_video,5556,2183,0.39290856731461,1826,0.83646358222629,1826,1,1032,0.56516976998905,6,0.00328587075575,6.3612047984666,11.615559962
2019-09-12,"=""154850758460936""","=""my.mail.ru""","=""1481911218552416""",news.mail.ru,"=""1481911508552387""",Mail.ru_pre-rolls,standard,instream_video,41132,15511,0.37710298551007,6875,0.44323383405325,6875,1,2892,0.42065454545455,60,0.008727272727273,3.7428674087273,25.732213435
2019-09-12,"=""154850758460936""","=""my.mail.ru""","=""1538370962906441""",News.mail.ru,"=""1538371399573064""",News.mail.ru_pre-roll,standard,instream_video,44876,11959,0.2664898832338,8065,0.67438749059286,8065,1,4522,0.5606943583385,235,0.029138251704898,4.2894834788593,34.594684257
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1275054429266085""",www.ivi.ru,"=""1275054502599411""",Position1,standard,instream_video,93700,16215,0.1730522945571,9253,0.57064446500154,9253,1,8157,0.88155192910407,45,0.004863287582406,5.2453226585972,48.53497056
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1303846586386869""",Ivi_PreRoll_CIS_4,"=""1303846696386858""",Position4_CIS,standard,instream_video,20193,9054,0.44837319863319,6805,0.75160150209852,6805,1,6091,0.89507714915503,24,0.003526818515797,1.3802938016165,9.39289932
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1543120109126181""",ivi-pre-roll-mobile,standard,instream_video,94026,13362,0.14210962925148,8873,0.66404729830864,8873,1,7890,0.88921447086667,32,0.00360644652316,5.2547886520906,46.62573971
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787758234662366""",Position2,standard,instream_video,90146,18513,0.2053668493333,11435,0.61767406687193,11435,1,10404,0.9098382160035,36,0.003148229121119,5.2685768054219,60.24617577
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787761314662058""",Position3,standard,instream_video,51241,12059,0.23533888878047,8098,0.6715316361224,8098,1,7429,0.91738700913806,25,0.003087182020252,5.2638964349222,42.62703333
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787762887995234""",Position4,standard,instream_video,28819,7099,0.24633054582047,4929,0.6943231441048,4929,1,4530,0.91905051734632,22,0.004463379995942,5.2856693893285,26.05306442
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981452975292890""",Position1_CIS,standard,instream_video,71541,21026,0.29390139919766,12637,0.60101778750119,12637,1,10497,0.83065601012899,38,0.003007042810794,1.3945846981087,17.62336683
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453431959511""",Position2_CIS,standard,instream_video,48003,17005,0.35424869279003,11312,0.66521611290797,11312,1,10123,0.89489038189533,34,0.003005657708628,1.3974097356789,15.80749893
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453901959464""",Position3_CIS,standard,instream_video,31908,12574,0.39407045255108,8849,0.70375377763639,8849,1,7890,0.89162617244886,22,0.002486156627868,1.3972947180472,12.36466096
2019-09-12,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1982980468473474""",Ivi_PreRoll_CIS_mobile,standard,instream_video,32713,7978,0.24387858038089,4308,0.53998495863625,4308,1,3655,0.84842154131848,13,0.003017641597029,1.3845604526462,5.96468643
2019-09-12,"=""208370176393429""","=""lenta.ru""","=""165348097296579""",Lena_pre-roll,"=""165348140629908""",Pre-roll,standard,instream_video,280317,54871,0.19574624443041,36862,0.6717938437426,36862,1,17672,0.47940969019587,144,0.003906461939124,2.5066659594433,92.400720597
2019-09-12,"=""428247697648146""","=""debilizator.tv""","=""174282666620331""",First Desktop Web Ad Space,"=""174282866620311""",Debilizator.tv_31.05.18,standard,instream_video,10488,3795,0.36184210526316,3072,0.80948616600791,3072,1,1880,0.61197916666667,20,0.006510416666667,6.1459328932292,18.880305848
2019-09-12,"=""676348746046261""","=""vokrug.tv""","=""183425215856701""",First Desktop Web Ad Space,"=""183425229190033""",First Desktop Web In-stream Video Placement,standard,instream_video,2734,852,0.31163130943672,722,0.84741784037559,722,1,448,0.62049861495845,6,0.008310249307479,2.23482733241,1.613545334
2019-09-12,"=""789285774603144""","=""gazeta.ru""","=""1956898614526961""",Gazeta.ru_instream,"=""1956898687860287""",Gazeta_instream_new,standard,instream_video,104956,30865,0.29407561263768,10047,0.32551433662725,10047,1,3124,0.31093858863342,149,0.014830297601274,1.0776304757639,10.82695339
2019-09-12,"=""860498464121379""","=""rambler.ru""","=""847805922039838""",Rambler.ru_instream,"=""936889249798171""",Rambler.ru,standard,instream_video,497968,137979,0.27708406965909,58407,0.42330354619181,58407,1,25025,0.42845891759549,979,0.016761689523516,1.6189386200284,94.55734798
2019-09-12,"=""1824311337861930""","=""tnt-online.ru""","=""2334257023467438""",Tnt-online.ru_instream,"=""2334257326800741""",tnt-online.ru_instream,standard,instream_video,48029,14170,0.29503008598971,12384,0.87395906845448,12384,1,9798,0.79118217054264,47,0.003795219638243,5.7826208333333,71.6119764
2019-09-12,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""1448860211876138""",Rutube.ru,standard,instream_video,1104405,389503,0.35268130803464,176058,0.4520067881377,176058,1,135841,0.77156959638301,660,0.003748764611662,4.1562236878358,731.736430033
2019-09-12,"=""2029886443925692""","=""rutube.ru""","=""2013158515446302""",Rutube_iOS_app,"=""2013159032112917""",Rutube iOS_app,standard,instream_video,7122,4241,0.59547879809042,3782,0.89177080877152,3782,1,2930,0.77472236911687,32,0.008461131676362,5.603146474881,21.191099968
2019-09-18,"=""2053334831568811""","=""russia.tv""","=""2095752754066985""",M24.ru_InStream,"=""2095753307400263""",M24.ru_InStream,standard,instream_video,4077,8,0.00196222712779,1,0.125,0,0,0,0,0,0,4.78543,0.00478543
2019-09-17,"=""2053334831568811""","=""russia.tv""","=""1733902773585320""",M24.ru_InStream_Russia,"=""1733902836918647""",M24.ru_InStream_Russia,standard,instream_video,9654,129,0.01336233685519,24,0.18604651162791,24,1,5,0.20833333333333,0,0,1.63864975,0.039327594
2019-09-16,"=""2053334831568811""","=""russia.tv""","=""1733902773585320""",M24.ru_InStream_Russia,"=""1733902836918647""",M24.ru_InStream_Russia,standard,instream_video,4521,56,0.012386640123866,4,0.071428571428571,4,1,0,0,0,0,2.965105,0.01186042
2019-09-18,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,5423,2368,0.43665867600959,0,0,0,0,0,0,0,0,0,0
2019-09-17,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,7936,3710,0.46748991935484,0,0,0,0,0,0,0,0,0,0
2019-09-17,"=""2053334831568811""","=""russia.tv""","=""2095752754066985""",M24.ru_InStream,"=""2095753307400263""",M24.ru_InStream,standard,instream_video,2481,15,0.006045949214027,0,0,0,0,0,0,0,0,0,0
2019-09-16,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,6940,3021,0.43530259365994,0,0,0,0,0,0,0,0,0,0
2019-09-15,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,4041,1681,0.41598614204405,0,0,0,0,0,0,0,0,0,0
2019-09-14,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,3469,1657,0.47765926780052,0,0,0,0,0,0,0,0,0,0
2019-09-13,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,4839,2191,0.45277949989667,0,0,0,0,0,0,0,0,0,0
2019-09-12,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,4720,2039,0.43199152542373,0,0,0,0,0,0,0,0,0,0
2019-09-18,"=""356399948155703""","=""vk.com""","=""331098180683875""",Vk.com_Showjet,"=""331098794017147""",Showjet,standard,instream_video,43024,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,"=""356399948155703""","=""vk.com""","=""361548270972199""",Vk.com_rutube,"=""361548317638861""",vk.com_rutube,standard,instream_video,40584,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,"=""356399948155703""","=""vk.com""","=""347476615712698""",Vk.com_mrg,"=""663717360755287""",vk.com_pre-roll_updated,standard,instream_video,82321,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,"=""794123500775288""","=""ok.ru_new""","=""2227558973993025""",Ok.ru_pre-roll,"=""2227559640659625""",ok.ru_pre-roll_mobile,standard,instream_video,6388,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,"=""794123500775288""","=""ok.ru_new""","=""1476601609088769""",Pre-roll,"=""2227577087324547""",Ok.ru_pre-roll_updated,standard,instream_video,37228,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""2328740897221394""",Rutube Pause roll,standard,instream_video,22322,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,"=""356399948155703""","=""vk.com""","=""331098180683875""",Vk.com_Showjet,"=""331098794017147""",Showjet,standard,instream_video,39469,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,"=""356399948155703""","=""vk.com""","=""361548270972199""",Vk.com_rutube,"=""361548317638861""",vk.com_rutube,standard,instream_video,45908,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,"=""356399948155703""","=""vk.com""","=""347476615712698""",Vk.com_mrg,"=""663717360755287""",vk.com_pre-roll_updated,standard,instream_video,82807,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,"=""794123500775288""","=""ok.ru_new""","=""1476601609088769""",Pre-roll,"=""2227577087324547""",Ok.ru_pre-roll_updated,standard,instream_video,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""2328740897221394""",Rutube Pause roll,standard,instream_video,26302,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,"=""356399948155703""","=""vk.com""","=""331098180683875""",Vk.com_Showjet,"=""331098794017147""",Showjet,standard,instream_video,56872,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,"=""356399948155703""","=""vk.com""","=""361548270972199""",Vk.com_rutube,"=""361548317638861""",vk.com_rutube,standard,instream_video,31916,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,"=""356399948155703""","=""vk.com""","=""347476615712698""",Vk.com_mrg,"=""663717360755287""",vk.com_pre-roll_updated,standard,instream_video,82500,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""2328740897221394""",Rutube Pause roll,standard,instream_video,27276,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,"=""356399948155703""","=""vk.com""","=""331098180683875""",Vk.com_Showjet,"=""331098794017147""",Showjet,standard,instream_video,56588,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,"=""356399948155703""","=""vk.com""","=""361548270972199""",Vk.com_rutube,"=""361548317638861""",vk.com_rutube,standard,instream_video,41476,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,"=""356399948155703""","=""vk.com""","=""347476615712698""",Vk.com_mrg,"=""663717360755287""",vk.com_pre-roll_updated,standard,instream_video,74520,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""2328740897221394""",Rutube Pause roll,standard,instream_video,44486,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,"=""356399948155703""","=""vk.com""","=""331098180683875""",Vk.com_Showjet,"=""331098794017147""",Showjet,standard,instream_video,53448,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,"=""356399948155703""","=""vk.com""","=""361548270972199""",Vk.com_rutube,"=""361548317638861""",vk.com_rutube,standard,instream_video,40443,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,"=""356399948155703""","=""vk.com""","=""347476615712698""",Vk.com_mrg,"=""663717360755287""",vk.com_pre-roll_updated,standard,instream_video,72658,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,"=""794123500775288""","=""ok.ru_new""","=""1476601609088769""",Pre-roll,"=""2227577087324547""",Ok.ru_pre-roll_updated,standard,instream_video,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""2328740897221394""",Rutube Pause roll,standard,instream_video,37802,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,"=""356399948155703""","=""vk.com""","=""331098180683875""",Vk.com_Showjet,"=""331098794017147""",Showjet,standard,instream_video,41060,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,"=""356399948155703""","=""vk.com""","=""361548270972199""",Vk.com_rutube,"=""361548317638861""",vk.com_rutube,standard,instream_video,40062,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,"=""356399948155703""","=""vk.com""","=""347476615712698""",Vk.com_mrg,"=""663717360755287""",vk.com_pre-roll_updated,standard,instream_video,66231,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,"=""794123500775288""","=""ok.ru_new""","=""2227558973993025""",Ok.ru_pre-roll,"=""2227559640659625""",ok.ru_pre-roll_mobile,standard,instream_video,473,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,"=""794123500775288""","=""ok.ru_new""","=""1476601609088769""",Pre-roll,"=""2227577087324547""",Ok.ru_pre-roll_updated,standard,instream_video,3044,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""2328740897221394""",Rutube Pause roll,standard,instream_video,32844,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,"=""2053334831568811""","=""russia.tv""","=""1733902773585320""",M24.ru_InStream_Russia,"=""1733902836918647""",M24.ru_InStream_Russia,standard,instream_video,13,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,"=""356399948155703""","=""vk.com""","=""331098180683875""",Vk.com_Showjet,"=""331098794017147""",Showjet,standard,instream_video,22798,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,"=""356399948155703""","=""vk.com""","=""361548270972199""",Vk.com_rutube,"=""361548317638861""",vk.com_rutube,standard,instream_video,35510,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,"=""356399948155703""","=""vk.com""","=""347476615712698""",Vk.com_mrg,"=""663717360755287""",vk.com_pre-roll_updated,standard,instream_video,45396,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,"=""794123500775288""","=""ok.ru_new""","=""2227558973993025""",Ok.ru_pre-roll,"=""2227559640659625""",ok.ru_pre-roll_mobile,standard,instream_video,10028,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,"=""794123500775288""","=""ok.ru_new""","=""1476601609088769""",Pre-roll,"=""2227577087324547""",Ok.ru_pre-roll_updated,standard,instream_video,72136,0,0,0,0,0,0,0,0,0,0,0,0
