Dimension.AD_EXCHANGE_DFP_AD_UNIT,Dimension.AD_EXCHANGE_SITE_NAME,Dimension.AD_EXCHANGE_DATE,Dimension.AD_EXCHANGE_INVENTORY_SIZE,Column.AD_EXCHANGE_AD_REQUESTS,Column.AD_EXCHANGE_CLICKS,Column.AD_EXCHANGE_ESTIMATED_REVENUE,Column.AD_EXCHANGE_IMPRESSIONS,Column.AD_EXCHANGE_AD_ECPM,Column.AD_EXCHANGE_CTR
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1019x573,4,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1021x574,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1023x586,1,0,77,1,76800,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x552,12,0,2862,6,476935,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x576,3,0,1200,3,400002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x599,1,0,272,1,272001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x600,133,1,37389,89,420100,0.0089
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x640,25,0,9378,22,426256,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x724,1,0,450,1,450402,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x767,2,0,464,2,232001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x768,2053,6,238994,963,248176,0.0054
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x808,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1024x820,20,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1026x577,3,0,260,1,260001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1027x577,6,0,1244,4,311001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1028x491,1,0,9,1,8800,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1030x579,4,0,2580,3,860003,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1031x580,2,0,766,1,765603,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1034x582,15,0,8422,10,842163,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1035x496,2,0,215,2,107600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1036x583,7,0,2580,6,430002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1039x584,17,1,16270,16,1016904,0.0588
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1040x585,20,0,871,17,51247,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1041x585,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1041x586,1,0,520,1,520002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1043x587,6,0,2930,4,732603,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1045x588,3,0,70,1,69600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1046x588,3,0,298,2,148801,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1047x589,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1048x590,124,1,14005,94,148988,0.0106
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1048x594,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1048x598,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1049x501,7,0,3771,5,754243,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1049x590,1,0,648,1,648002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1050x491,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1052x592,6,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1053x492,1,0,592,1,592002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1053x592,9,0,5689,9,632091,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1054x593,1,0,450,1,450402,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1055x593,6,0,187,6,31200,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1055x594,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1060x597,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1061x597,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1062x598,15,0,8154,12,679536,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1063x598,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1066x599,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1066x600,1,0,219,1,219201,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1067x600,4,0,727,4,181801,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1068x601,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1069x601,6,0,960,4,240001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1070x602,2,0,464,1,464002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1071x602,4,0,1331,2,665602,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1072x1080,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1072x501,5,0,1196,4,299001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1073x604,15,0,6414,12,534469,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1074x604,6,0,460,2,230001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1075x605,4,0,803,3,267734,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1076x605,3,0,510,1,509602,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1078x674,1,0,472,1,472002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1079x607,4,0,450,1,450402,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1079x627,10,0,2234,10,223361,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1080x810,419,0,12686,89,142535,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1082x609,1,0,1020,1,1020004,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1085x610,1,0,304,1,304001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1086x610,2,0,255,1,255201,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1088x612,5,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1088x615,5,0,687,3,229068,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1089x613,8,0,280,3,93334,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1093x614,26,0,5378,19,283075,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1093x820,1,0,88,1,88000,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1094x614,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1094x615,93,0,25309,53,477526,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1097x617,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1098x618,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1098x686,11,0,6023,6,1003870,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1103x620,3,0,450,1,450402,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1103x640,1,0,2514,1,2513609,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1103x689,10,0,3600,10,360001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1108x831,4,0,17,1,16800,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1112x834,173,0,12515,62,201859,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1132x708,2,0,2056,2,1028004,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1138x712,5,0,685,3,228268,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1143x686,5,0,1718,4,429602,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1148x658,1,0,61,1,60800,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1152x720,2,0,6,1,6400,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1152x864,4,0,452,2,226001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1153x648,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1164x655,11,0,4014,11,364947,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1164x698,7,0,512,1,512002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1164x728,3,0,776,3,258668,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1164x931,1,0,31,1,31200,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1180x820,54,0,3154,15,210294,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1194x562,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1194x834,56,0,2103,4,525802,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1207x563,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1215x684,3,0,52,1,52000,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1221x687,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1229x656,3,0,300,1,300001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1229x691,14,0,131,1,131200,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1229x692,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1232x693,3,0,1050,2,525202,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1239x697,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1242x697,1,0,166,1,165601,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1242x698,123,0,7159,32,223726,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1243x600,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1252x783,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1254x706,4,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1262x710,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1268x1015,4,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x1023,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x1024,330,0,25057,84,298296,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x656,3,0,374,3,124534,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x663,4,0,1809,4,452202,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x704,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x719,4,0,47,2,23600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x720,872,1,44943,183,245588,0.0026
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x727,1,0,637,1,636802,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x728,7,0,677,4,169201,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x752,43,0,5425,10,542482,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x768,28,0,456,5,91200,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x784,5,0,1458,1,1458405,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x799,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x800,894,1,52050,210,247856,0.0030
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1280x960,9,0,62,1,62400,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1281x800,3,0,500,1,500002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1291x727,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1296x732,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1309x818,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1320x880,1,0,74,1,73600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1334x752,6,0,247,5,49440,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1334x800,37,0,1510,5,301921,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1344x756,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1344x840,10,0,1042,2,521202,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1360x767,14,0,932,2,466002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1360x768,218,1,12070,48,251451,0.0128
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1365x800,6,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1365x853,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1366x1024,74,0,2005,10,200481,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1366x711,2,0,197,2,98400,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1366x725,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1366x730,5,0,918,1,917603,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1366x767,41,0,2814,8,351701,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1366x768,4032,6,174620,674,259080,0.0046
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1368x768,8,0,1518,4,379601,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1396x785,7,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1400x1050,4,0,230,3,76534,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1415x794,4,0,58,3,19200,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1422x1138,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1422x800,6,0,3519,5,703843,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1436x808,1,0,264,1,264001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1440x899,8,0,818,2,409202,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1440x900,1861,1,83949,472,177858,0.0019
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1443x812,24,0,821,3,273601,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1455x818,12,0,2329,3,776270,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1478x832,15,0,1660,8,207501,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1503x902,1,0,367,1,367201,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1506x941,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1507x848,6,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1507x942,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1518x1013,2,0,245,1,244801,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1518x853,193,0,6272,23,272697,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1536x772,7,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1536x864,707,1,50021,150,333473,0.0046
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1584x890,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1600x1024,4,0,49,1,48800,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1600x1200,11,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1600x862,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1600x899,8,0,45,2,22400,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1600x900,394,0,31913,84,379916,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1604x902,1,0,38,1,37600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1640x923,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1643x925,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1670x903,1,0,526,1,525602,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1680x1049,22,0,290,2,144801,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1680x1050,171,0,5262,40,131560,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1694x1059,8,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1700x960,1,0,352,1,352001,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1707x1024,8,0,561,1,560802,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1707x960,5,0,239,2,119600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1708x913,19,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1708x960,25,0,289,3,96267,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1731x974,40,0,242,9,26933,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1768x992,3,0,153,1,152801,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1776x1000,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1778x1000,8,0,897,6,149467,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1792x1120,9,0,23,1,23200,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1821x1024,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1829x1029,11,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1870x790,3,0,782,3,260534,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1920x1023,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1920x1042,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1920x1056,9,0,1395,4,348801,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1920x1079,12,0,980,2,490002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1920x1080,1091,0,108804,204,533355,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1920x1200,70,0,175,3,58400,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1920x844,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,1920x969,1,0,178,1,177601,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,192x108,6,0,40,2,20000,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,193x108,2,0,24,1,24000,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,193x109,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2000x1125,4,0,618,1,617602,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2048x1152,37,0,3162,6,527069,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2049x1152,18,0,228,2,114000,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2133x1200,21,0,265,3,88267,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2226x1252,11,0,827,1,827203,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2240x1260,4,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2259x1271,2,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2400x1350,11,0,18,2,9200,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2439x1373,1,0,948,1,948004,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,248x139,4,0,8,1,8000,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2560x1080,4,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2560x1440,105,0,5774,14,412459,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,263x166,1,0,456,1,456002,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,2732x1536,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,288x161,1,0,102,1,101600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,288x162,17,0,982,5,196321,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,288x180,13,0,1317,6,219467,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,290x370,1,0,1632,1,1632006,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,290x408,2,0,2327,2,1163604,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,295x640,5,0,131,2,65600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,300x150,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,300x184,3,0,24,1,24000,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,300x600,2,0,661,2,330401,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,303x170,17,0,830,9,92267,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,303x174,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x157,1,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x171,828,7,149664,540,277155,0.0121
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x175,18,0,499,11,45382,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x179,19,0,128,6,21333,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x183,19,0,154,9,17156,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x187,15,0,65,7,9257,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x191,6,0,81,5,16160,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x195,3,0,355,2,177601,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x199,3,0,0,0,0,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x203,7,0,98,4,24600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x207,5,0,70,2,34800,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x211,4,0,42,4,10400,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x215,2,0,6,1,5600,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x219,1,0,74,1,74400,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x223,4,0,11,1,11200,0.0000
112081842 » ivi.ru_vast_banner_new,www.ivi.ru,2021-09-07,304x227,2,0,14,2,6800,0.0000
